Social Conversation 5,gsr,11,consensus,0.0
Speech,gsr,11,consensus,0.0
Stroop 2,gsr,11,consensus,0.0
rest1,gsr,11,consensus,0.0
rest2,gsr,11,consensus,0.0
rest3,gsr,11,consensus,0.0
rest4,gsr,11,consensus,0.0
rest5,gsr,11,consensus,0.0
rest6,gsr,11,consensus,0.0
sing-a-song 1,gsr,11,consensus,0.0
Arithmetic,gsr,13,consensus,0.0
Cry 7-2,gsr,13,consensus,0.0
Eating 3,gsr,13,consensus,0.0
Game 4,gsr,13,consensus,0.0
Ice Bucket 6,gsr,13,consensus,0.0
Prepare Speech,gsr,13,consensus,0.0
Social Conversation 5,gsr,13,consensus,0.0
Speech,gsr,13,consensus,0.0
Stroop 2,gsr,13,consensus,0.0
rest1,gsr,13,consensus,0.0
rest2,gsr,13,consensus,0.0
rest3,gsr,13,consensus,0.0
rest4,gsr,13,consensus,0.0
rest5,gsr,13,consensus,0.0
rest6,gsr,13,consensus,0.0
sing-a-song 1,gsr,13,consensus,0.0
Arithmetic,gsr,14,consensus,0.5
Cry 7-2,gsr,14,consensus,0.80000000000000004
Eating 3,gsr,14,consensus,0.0
Game 4,gsr,14,consensus,1.0
Ice Bucket 6,gsr,14,consensus,0.0
Prepare Speech,gsr,14,consensus,0.0
Social Conversation 5,gsr,14,consensus,0.0
Speech,gsr,14,consensus,0.36363636363636359
Stroop 2,gsr,14,consensus,0.0
rest1,gsr,14,consensus,0.0
rest2,gsr,14,consensus,0.0
rest3,gsr,14,consensus,0.0
rest4,gsr,14,consensus,0.0
rest5,gsr,14,consensus,0.0
rest6,gsr,14,consensus,0.0
sing-a-song 1,gsr,14,consensus,0.83333333333333326
Arithmetic,gsr,15,consensus,0.0
Cry 7-2,gsr,15,consensus,0.0
Eating 3,gsr,15,consensus,0.0
Game 4,gsr,15,consensus,0.0
Ice Bucket 6,gsr,15,consensus,0.5
Prepare Speech,gsr,15,consensus,0.0
Social Conversation 5,gsr,15,consensus,0.0
Speech,gsr,15,consensus,0.0
