mean_neulog,standard deviation_neulog,min_neulog,max_neulog,median_neulog,skew_neulog,kurtosis_neulog,80_percentile_neulog,20_percentile_neulog,mean_polar,standard deviation_polar,min_polar,max_polar,median_polar,skew_polar,kurtosis_polar,80_percentile_polar,20_percentile_polar,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg
0.97437475,0.250088837,0.90960959,0.97860429,0.970531426,0.475549541,0.115001853,1,0.947391938,0.574585635,0.17039343,0.611111111,0.459459459,0.571428571,0.53200678,0.286791511,0.481481481,0.545454545,0.816020303,0.850746269,0.321992437,0.160714286,0.5,0.666666667,0.56,0.797833935,0.757894737,0.498567195,0.13596846,0.090645936,0.527747417,0.527033828,0.647368421,0.648984666
0.953064995,0.330296229,0.873325213,0.97860429,0.970531426,0.258007571,0.29286181,0.967901585,0.943992229,0.568271507,0.176554803,0.666666667,0.459459459,0.523809524,0.587078346,0.236848444,0.481481481,0.572727273,0.78574314,0.805970149,0.628163563,0.517857143,0.681818182,1,0.76,0.873646209,0.623684211,0.686531699,0.86546452,0.64779579,0.800389315,0.754119536,0.943466667,0.878740157
0.949508789,0.320579443,0.873325213,0.948838756,0.973219879,0.238774801,0.294419415,0.968524325,0.938853813,0.602525651,0.184050845,0.666666667,0.432432432,0.619047619,0.451569455,0.14971658,0.518518519,0.590909091,0.479220564,0.462686567,0.298822171,0.339285714,0.318181818,0.518518519,0.56,0.534296029,0.476315789,0.728138648,0.28789929,0.090520927,0.895177838,0.86505755,0.965714286,0.850393701
0.993864514,0.15150006,0.982274505,0.975999113,0.996606807,0.405046719,0.146555849,0.989806732,0.999242351,0.744794927,0.23115819,0.777777778,0.594594595,0.738095238,0.557208411,0.315376173,0.62962963,0.727272727,0.056113377,0.134328358,0.442549925,0.482142857,0.318181818,0,0,0,0.023684211,0.390098558,0.22149738,0.278166784,0.350278658,0.374956396,0.574320988,0.258967629
1,0.118558105,1,0.975999113,1,0.515464352,0.076682375,0.995935803,1,0.782472658,0.169824881,0.833333333,0.594594595,0.761904762,0.616783774,0.526840073,0.62962963,0.818181818,0.89171653,0.895522388,0.082649334,0.053571429,0,0.666666667,1,0.758122744,0.944736842,0.262625081,0.211325132,0.406575701,0.232102758,0.25069087,0.358024691,0.225284339
0.422357011,0.354867049,0.237126462,0.518871021,0.418184825,0.518062466,0.064571332,0.526786142,0.250618261,0.594291808,0.153406239,0.272727273,0.28125,0.592592593,0,0.630308151,0.5,0.615384615,0.562078554,0.661016949,0.667935983,0.540540541,0.666666667,0.48,0.108108108,0.54954955,0.545714286,0.408314235,0.646506804,0.374714794,0.70050411,0.848603376,0.089171975,0.524475524
0.492358247,0.433816171,0.237126462,0.563628159,0.638067414,0.343899545,0.077762823,0.58618838,0.229622119,0.561711943,0.186621311,0.272727273,0.34375,0.518518519,0.349724133,0.514962649,0.444444444,0.615384615,0.679189051,0.627118644,0.30746471,0.135135135,0.509803922,1,0.675675676,0.45045045,0.791428571,0.415271735,0.328201488,0.196261555,0.891270804,0.647164099,0.668789809,1
0.60098979,0.148241094,0.647365676,0.563628159,0.62784224,0.503557156,0.192148064,0.58664864,0.604646849,0.506047777,0.164513063,0.545454545,0.34375,0.444444444,1,0.824152703,0.377777778,0.538461538,0.95002006,0.898305085,0.232809523,0.243243243,0.352941176,0.92,0.837837838,0.846846847,0.908571429,0.520345697,0.164138777,0.083847533,0.687999999,0.601889391,0.691974522,0.32
0.460374804,0.158631646,0.496758328,0.459140138,0.470165091,0.604906757,0.166492948,0.471957733,0.435181521,0.45297853,0.025312195,0.636363636,0.21875,0.444444444,0.936365958,1,0.277777778,0.538461538,0.688223991,0.694915254,0.049314666,0.153153153,0,0.28,0.891891892,0.414414414,0.791428571,0.009454627,0.148806523,0.335084847,0,0.062966967,0.751592357,0.065934066
0.37658037,0.064114106,0.483120948,0.339350181,0.383733429,0.80997139,0.333539233,0.357190116,0.405331882,0.492740104,0.055903556,0.545454545,0.25,0.444444444,0.710312999,0.536497412,0.333333333,0.615384615,0.651501333,0.593220339,0.153462144,0.207207207,0.254901961,0.44,0.648648649,0.518018018,0.785714286,0.601157717,0.001042055,0,0.731887232,0.668560815,0.398301486,0.564102564
0.409710362,0.113030678,0.483120948,0.39998359,0.408786484,0.807480272,0.392959995,0.393569792,0.414605797,0.538751903,0.104105631,0.545454545,0.25,0.518518519,0.49529405,0.178544728,0.411111111,0.584615385,0.527376,0.508474576,0.337009002,0.387387387,0.411764706,0.48,0.459459459,0.472972973,0.517142857,0.577890822,0.038913477,0.018487249,0.584883619,0.444727343,0.506496815,0.633846154
0.521600152,0.149254994,0.556971458,0.468944864,0.565526555,0.446351765,0.115366958,0.518338463,0.503635374,0.540066526,0.09577817,0.636363636,0.25,0.518518519,0.49052401,0.166583438,0.388888889,0.584615385,0.881790732,0.762711864,0.269290963,0.081081081,0.549019608,0.88,0.540540541,0.806306306,1,0.687603223,0.304352868,0.112779102,0.916289836,0.786408476,0.813694268,0.673076923
0.567586566,0.201927225,0.585885684,0.62262061,0.587079348,0.752820915,0.54048868,0.536921439,0.538319814,0.483187179,0.065781029,0.545454545,0.21875,0.444444444,0.495744809,0.235875161,0.333333333,0.538461538,0.778778729,0.694915254,0.286356508,0.252252252,0.490196078,0.88,0.621621622,0.891891892,0.794285714,0.470930727,0.143488895,0.083297199,0.613224871,0.589155006,0.451433121,0.673076923
0.52682238,0.23713502,0.520307027,0.62262061,0.502659648,0.837450897,0.476498791,0.527208047,0.493928677,0.501285153,0.079554073,0.545454545,0.21875,0.518518519,0.427388242,0.190284798,0.388888889,0.538461538,0.686588356,0.694915254,0.096562457,0.108108108,0.31372549,0.76,0.783783784,0.418918919,0.828571429,0.423055105,0.131148621,0.08683236,0.551737301,0.311475004,0.751592357,0.71978022
0.781543995,0.184426628,0.619612069,0.615367034,0.788613153,0.50091176,0.177726542,0.758116414,0.807623753,0.742431781,0.37436139,0.608695652,0.634146341,0.660714286,0.576128306,0.152126471,0.666666667,0.696721311,0.337583596,0.214285714,0.38942078,0.315789474,0.675,0.535714286,0,0.290909091,0.552238806,0.663490428,0.606264467,0.544536791,0.596931224,0.655469637,0.611901682,0.451048951
0.767032816,0.057038397,0.740840517,0.551559941,0.770370909,0.558613931,0.230312829,0.712982409,0.811120798,0.643464195,0.419350899,0.52173913,0.585365854,0.571428571,0.587656084,0.136743978,0.583333333,0.532786885,0.199612155,0.142857143,0.068941261,0.131578947,0.25,0.285714286,0.833333333,0.136363636,0.417910448,0.16516541,0.232476703,0.331826222,0.021477884,0.101197479,0.015984892,0.152077807
0.764092065,0.024557622,0.832925157,0.536436707,0.767387138,0.763449379,0.092474381,0.708387122,0.808243728,0.547552528,0.302942281,0.52173913,0.512195122,0.464285714,0.776876255,0.452889634,0.444444444,0.532786885,0.478583507,0.5,0.380650314,0.447368421,0.575,0.5,0.25,0.440909091,0.597014925,0.500814729,0.312398353,0.271403439,0.431722658,0.317873698,0.89003881,0.375874126
0.799378241,0.038409794,0.861334248,0.579635062,0.798413507,0.837540918,0.144496564,0.740274754,0.848086796,0.586501936,0.292146571,0.52173913,0.512195122,0.535714286,0.655965486,0.329718744,0.5,0.532786885,0.255677971,0.214285714,0.193126079,0.105263158,0.7,0.892857143,0.75,0.045454545,0.552238806,0.306344557,0.453708239,0.570398106,0.245932255,0.312720162,0.479395904,0.222990493
0.809543621,0.014960223,0.890820925,0.579635062,0.810736725,0.978527523,0.239145355,0.740583033,0.86086409,0.515889114,0.195655168,0.52173913,0.414634146,0.464285714,0.682431944,0.321072369,0.416666667,0.532786885,1,1,0.770267026,0.934210526,0.85,1,0.5,1,1,0.711967915,0.914606486,0.86569022,1,0.917990055,1,1
0.819522693,0.011655222,0.897580329,0.564702297,0.822841618,0.764528293,0.072355708,0.760447776,0.867034777,0.637896062,0.278364322,0.608695652,0.487804878,0.607142857,0.431821094,0.129802005,0.544444444,0.573770492,0.33427098,0.214285714,0.399620258,0.315789474,0.675,0.535714286,0,0.318181818,0.552238806,0.599866668,0.641947906,0.623541695,0.605188159,0.672724534,0.601552393,0.461538462
0.843154645,0,0.917956505,0.569540208,0.850544599,0.614745482,0.050970407,0.780052407,0.893325584,0.711605332,0.167533641,0.608695652,0.487804878,0.660714286,0.310746619,0.538792354,0.555555556,0.737704918,0.201232034,0.142857143,0.066773385,0.118421053,0.25,0.285714286,0.833333333,0.136363636,0.447761194,0.211345582,0.247522443,0.327988031,0.019569671,0.092425355,0,0.15034965
0.881494819,0.138279324,0.831945533,0.711058626,0.87167358,0.855621125,0.189685338,0.84917439,0.908989635,0.522035774,0.295721194,0.47826087,0.43902439,0.464285714,0.524292678,0.12476103,0.45,0.450819672,0.478512268,0.5,0.392369519,0.5,0.575,0.5,0.25,0.454545455,0.537313433,0.429347613,0.294424127,0.280953865,0.434451671,0.332640525,0.886157827,0.384615385
0.884990843,0.134577707,0.831945533,0.711058626,0.874633093,0.838089515,0.193934814,0.84917439,0.913184152,0.470044915,0.221760636,0.47826087,0.341463415,0.410714286,0.547196448,0.078294706,0.416666667,0.450819672,0.278153805,0.214285714,0.213645609,0.092105263,0.7,0.892857143,0.75,0.131818182,0.552238806,0.270856789,0.398803042,0.515690848,0.283587721,0.329451708,0.519641561,0.242026266
0.934394951,0.191933989,0.817318544,1,0.916988519,0.761916816,0.126814929,0.942637784,0.944018966,0.765412728,1,0.391304348,1,0.757575758,0.316774103,0.040668084,0.977011494,0.515151515,0.411515999,0.448979592,0.239359983,0.43373494,0.285714286,0.333333333,0.421052632,0.397260274,0.216216216,0.34565095,0.233131913,0.080477221,0.235465704,0.144641706,0.290019636,0.192918193
0.872779037,0.106031769,0.908659272,0.831311501,0.891645945,0.664166854,0.082692311,0.851717012,0.889707777,0.610706974,0.928338381,0.304347826,0.923076923,0.545454545,0.475498713,0.115358505,0.793103448,0.387878788,0.617916617,0.612244898,0.901187844,1,1,1,0,0.750684932,0,0.781566485,0.658223505,0.26558416,0.847108487,0.842145137,0.452291733,0.726308345
0.841511807,0.063445307,0.908659272,0.754985162,0.850246019,0.692265524,0.074092792,0.807750377,0.876153172,0.491719959,0.449077946,0.304347826,0.538461538,0.515151515,0.123510558,0.34661179,0.477011494,0.527272727,0.820534454,0.714285714,0.561701779,0.698795181,0.607142857,0.666666667,0.315789474,0.835616438,0.648648649,0.949046889,0.810480029,0.301169579,0.885086687,0.652136877,0.929411765,0.877777778
0.811145859,0.223260191,0.667834209,0.754985162,0.850246019,0.380776345,0.140036382,0.820289327,0.785692934,0.618639964,0.50371431,0.47826087,0.641025641,0.606060606,0.266116929,0.136907291,0.689655172,0.575757576,0.367136414,0.367346939,0.33255027,0.337349398,0.607142857,0.625,0.210526316,0.315068493,0.27027027,0.74458243,0.753738311,0.403869798,0.496330581,0.363926226,0.479557861,0.460641399
0.790423809,0.213441737,0.667834209,0.737543604,0.815882758,0.432814791,0.121789209,0.807761085,0.769324331,0.77269974,0.551888583,0.52173913,0.692307692,0.878787879,0,0.286725286,0.804597701,0.666666667,0.458575045,0.408163265,0.50811036,0.78313253,0.535714286,0.625,0.421052632,0.534246575,0.162162162,0.380155524,0.652894032,0.674802972,0.600229508,0.572474774,0.426598651,0.542582418
0.834676863,0.090957716,0.803502627,0.732389233,0.853155918,0.488263428,0.13003458,0.812258403,0.870958099,1,0.402765188,1,0.897435897,1,0.083296549,0.3588396,1,1,0.697203734,0.734693878,0.549421213,0.457831325,1,1,0,0.64109589,0.594594595,0.649353457,0.541239779,0.235623944,0.624451601,0.553092044,0.478687344,0.559202059
0.806267635,0.093548198,0.87752481,0.732389233,0.806862071,0.688693799,0.052791573,0.791549326,0.831067361,0.905911051,0.614580329,0.826086957,0.897435897,0.954545455,0.294362965,0.016836248,1,0.787878788,0.547399097,0.530612245,0.551590031,0.746987952,0.535714286,0.541666667,0.210526316,0.706849315,0.324324324,0.727994753,0.859441017,0.540469415,0.793194299,0.70692944,0.616153769,0.666883117
0.771314256,0.050157685,0.87145359,0.708699953,0.775435162,0.829898924,0.165460956,0.726969986,0.814368912,0.803803158,0.379108923,0.826086957,0.692307692,0.818181818,0.245094886,0.128290312,0.833333333,0.781818182,0.759083078,0.693877551,0.533907703,0.530120482,0.553571429,0.666666667,0.473684211,0.750684932,0.594594595,0.833068618,0.962268221,0.55467422,0.648534864,0.436327199,0.658064139,0.712781955
0.745575592,0.099517488,0.744892002,0.708699953,0.749060896,0.630910431,0.195745832,0.710040797,0.79412462,0.735085962,0.582938402,0.608695652,0.692307692,0.757575758,0.114833542,0.163195892,0.804597701,0.703030303,0.565571048,0.571428571,0.527363139,0.638554217,0.607142857,0.625,0.210526316,0.597260274,0.308108108,0.635068098,0.880858635,0.663940118,0.802467404,0.662416738,0.768956715,0.677142857
0.892384864,0.619219965,0.94992318,0.944244014,0.615260676,0.063197841,1,0.868214218,0.318254938,0.739130435,0.736842105,0.857142857,0.650382191,0.417502034,0.65625,0.791666667,0.702702703,0.8,0.328716796,0.289473684,0.588298918,0.363636364,0.547619048,0.547619048,0,0.398322851,0.260714286,0.550371342,0.311212725,0.227761725,0.661780386,0.774609741,0.388191571,0.56924683
0.763071036,0.619219965,0.910505089,0.934514048,0.562746762,0.104625242,0.966940036,0.896937045,0.41412737,0.565217391,0.736842105,0.714285714,0.722168433,0.46552626,0.625,0.666666667,0.675675676,0.68,0.798976995,0.763157895,0.845795421,0.606060606,0.761904762,1,0.666666667,0.769392034,0.785714286,0.748630351,0.748966056,0.458129891,0.924441782,0.780208001,0.742448271,0.940142942
0.235593955,0.858308124,0.883234108,0.915026785,0.763474296,0.114144696,0.870009817,0.912944672,0.305774172,0.434782609,0.447368421,0.571428571,0.283586707,0.182993211,0.46875,0.5,0.540540541,0.52,0.872177851,0.855263158,0.727898891,0.606060606,0.642857143,1,1,0.828092243,0.839285714,0.600192471,0.674336754,0.520073091,0.831748513,0.811520812,0.634028634,0.7785448
0.522044479,0.786516854,0.872047244,0.879086039,0.710497858,0.043252856,0.908029287,0.840943607,0.467716713,0.434782609,0.631578947,0.857142857,0.122122403,0.231921266,0.6,0.5,0.654054054,0.52,0.203064982,0.131578947,0.569826286,0.651515152,0.380952381,0.380952381,0,0.362683438,0.085714286,0.303005764,0.179508114,0.294695786,0.323338913,0.461626808,0.029170465,0.340862196
0.665587716,0.786516854,0.906135971,1,0.53007939,0.073171152,0.953799902,0.843426785,0.208043872,0.826086957,0.631578947,0.857142857,0.696452481,0.508419887,0.6,0.866666667,0.654054054,0.872,0.236959755,0.236842105,0.3094011,0.409090909,0.5,0.523809524,0.066666667,0.230607966,0.214285714,0.23452406,0.482972088,0.751906704,0.393247862,0.422123446,0.404219299,0.395173176
0.205105893,1,0.906135971,0.984749098,0.831798104,0.031018678,0.953799902,1,0.188179696,0.826086957,0.578947368,0.857142857,0.534676208,0.333722679,0.625,0.858333333,0.675675676,0.864,0.212109906,0.210526316,0.370428334,0.121212121,0.547619048,0.547619048,0,0.182389937,0.178571429,0.299241593,0.234001865,0.362893256,0.411150652,0.522526305,0.26293378,0.3672737
0.070903917,0.981525497,0.84722489,0.95495791,0.820135137,0.062524811,0.898120501,0.983726318,0.117353577,1,0.578947368,1,0.478176398,0.231107754,0.675,0.958333333,0.718918919,0.96,0.662830476,0.684210526,0.593757016,0.757575758,0.666666667,0.904761905,0.666666667,0.628930818,0.571428571,0.697108301,0.349373483,0.16634071,0.935545573,0.811368038,0.685505925,0.904338615
0.106940823,0.957541054,0.833493374,0.937274516,0.794228284,0.033747093,0.881759244,0.954626581,0.112416232,1,0.605263158,1,0.477613226,0.268218453,0.6875,1,0.72972973,1,0.916562695,0.894736842,0.890504309,0.863636364,0.642857143,1,1,0.914046122,0.907142857,0.97117039,0.778383087,0.329369362,0.868996603,0.780156776,0.787971799,0.847191776
0.075067564,0.953759723,0.815488765,0.914480157,0.928878228,0.067456041,0.866287631,0.948296695,0.515124272,0.434782609,0.605263158,0.857142857,0.208399292,0.075560347,0.65625,0.5,0.702702703,0.52,0.246433326,0.184210526,0.664912918,0.848484848,0.547619048,0.547619048,0,0.392033543,0.107142857,0.346205202,0.048998605,0.107389412,0.363928514,0.489622829,0.107706332,0.374284338
0.216863578,0.883379233,0.185732319,0.443794331,0.095754638,0.492597174,0.020700804,0.341998413,0.107498937,0.332302737,0.212954424,0.210526316,0.219512195,0.411764706,0.027761662,0.157695346,0.271084337,0.277777778,0,0,0.735725166,0.75,0.697674419,0.5,0,0.204225352,0,0.599972045,0.110520941,0.067711948,1,1,0.78340081,1
0.484728533,0.705806875,0.333046581,0.722299088,0.341741294,0.275040099,0.022657225,0.694944172,0.340605957,0.318759501,0.198350054,0.260869565,0.305555556,0.32,0.439099694,0.112516321,0.296052632,0.291666667,0.724733133,0.727272727,0.268185544,0.328571429,0.365853659,0.720930233,0.875,0.740350877,0.814589666,0.432480246,0.042436256,0.159608714,0.839680196,0.86823826,0.854200301,0.690603514
0.182477723,0.17358569,0.173654121,0.203455066,0.189048991,0.529207137,0.076703392,0.187986892,0.159710795,0.055114092,0.222690455,0.069767442,0.093023256,0.071428571,0.280024212,0.144001763,0.069767442,0.061904762,0.011387802,0.047619048,0.09172884,0.125,0.276595745,0.380952381,0.611111111,0,0.211111111,0.175406429,0.607645194,1,0.199549493,0.33353815,0.2,0.217391304
0.20643035,0.590818003,0.076631029,0.41078313,0.072449874,0.547246064,0.01626053,0.372899205,0.07001502,0.125408942,0.750780408,0,0.375,0.125,0.556808313,0.22613095,0.209876543,0,0.635812397,0.666666667,0.043564746,0.254901961,0.047619048,0.137931034,0.833333333,0.396039604,0.642857143,0.075683462,0.095305282,0.192623744,0.054606533,0.124267257,0.165864948,0
0.267775091,0.313422409,0.193957812,0.415751885,0.23688633,0.568061994,0.189286044,0.378702196,0.206235203,0.155339806,0.245140419,0.137931034,0.217391304,0.161290323,0.618958657,0.316476389,0.157894737,0.104166667,0.994499961,0.994213323,0.248788203,0.499241306,0.592407592,1,0.962926258,0.988751685,0.991061639,0.317320437,0.741744286,0.805565075,0.40309584,0.342137175,0.254788048,0
0.55447511,0.133913276,0.512383635,0.569588193,0.558357421,0.174187671,0.176944237,0.570537493,0.534083535,0.159189616,0.171599762,0.125,0.169491525,0.160493827,0.481415492,0.228573758,0.15234375,0.154589372,0.412534671,0.487012987,0.453796846,0.8,0.270833333,0.215384615,0.435483871,0.392749245,0.369252874,0.155849478,0.390316061,0.559131173,0.311519453,0.355216717,0.486451888,0.187270502
0.552255656,0.317109718,0.461182426,0.781258166,0.477249419,0.795840467,0.111531395,0.695718024,0.464719921,0.345908423,0.214311816,0.235294118,0.290322581,0.35,0.254557608,0.338217964,0.305343511,0.368421053,0.128944094,0.155844156,0.108869297,0.155172414,0.123287671,0.090909091,0.208633094,0.114197531,0.160958904,0.050764112,0.226400787,0.47043742,0.081178915,0.106886099,0.200298317,0
0.137499376,0.472563181,0.396211296,0.236128818,0.126252871,0.646289754,0.102482355,0.171461035,0.173695969,0.387828688,0.214634309,0.388888889,0.378378378,0.333333333,0.678717139,0.251752157,0.37037037,0.4,0.762629251,0.805970149,0.418994566,0.267857143,0.272727273,0.666666667,0.76,0.837545126,0.657894737,0.331947,0.488333239,0.67572744,0.580769033,0.666658466,0.696888889,0.575590551
0.381048165,1,0.047991654,0.979857237,0.049417082,0.829037864,0.168927142,0.864750837,0.038591849,0.632444627,1,0.181818182,1,0.296296296,0.97244907,0.643032859,0.744444444,0.384615385,0.636156256,0.661016949,0.707687001,0.513513514,0.921568627,1,0.108108108,0.707207207,0.568571429,0.510302273,0.589493908,0.289894664,0.888511078,0.847289512,0.337579618,0.71978022
